### Data 2015
znn              "Z#rightarrow#nu#nu"                11001.               20500164   2.19779100093e+11    filefi/044        DYJetsToNuNu_TuneCUETP8M1_13TeV-amcatnloFXFX-pythia8+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM # GenXSecAnalyzer * 3
znn-100          "Z#rightarrow#nu#nu"                279.7                5154824    5154824.0            filefi/044        ZJetsToNuNu_HT-100To200_13TeV-madgraph+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM # GenXSecAnalyzer * 3
znn-200          "Z#rightarrow#nu#nu"                78.36                5032927    5032927.0            filefi/044        ZJetsToNuNu_HT-200To400_13TeV-madgraph+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM # GenXSecAnalyzer * 3
znn-400          "Z#rightarrow#nu#nu"                10.944               1018882    1018882.0            filefi/044        ZJetsToNuNu_HT-400To600_13TeV-madgraph+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM # GenXSecAnalyzer * 3
znn-600          "Z#rightarrow#nu#nu"                4.203                1015904    1015904.0            filefi/044        ZJetsToNuNu_HT-600ToInf_13TeV-madgraph+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM # GenXSecAnalyzer * 3
dy-50-100        "Z#rightarrowll"                    1.482e+02            1816921    1816921.0            filefi/044        DYJetsToLL_M-50_HT-100to200_TuneCUETP8M1_13TeV-madgraphMLM-pythia8+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
dy-50-200        "Z#rightarrowll"                    4.146e+01            973937     973937.0             filefi/044        DYJetsToLL_M-50_HT-200to400_TuneCUETP8M1_13TeV-madgraphMLM-pythia8+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
dy-50-400        "Z#rightarrowll"                    5.621e+00            9352428    9352428.0            filefi/044        DYJetsToLL_M-50_HT-400to600_TuneCUETP8M1_13TeV-madgraphMLM-pythia8+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
dy-50-600        "Z#rightarrowll"                    2.144e+00            903277     903277.0             filefi/044        DYJetsToLL_M-50_HT-600toInf_TuneCUETP8M1_13TeV-madgraphMLM-pythia8+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
gj-40            "#gamma+jet"                        20730.0              4799091    4799091.0            filefi/044        GJets_DR-0p4_HT-40To100_TuneCUETP8M1_13TeV-madgraphMLM-pythia8+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
gj-100           "#gamma+jet"                        9226.0               4740403    4740403.0            filefi/044        GJets_DR-0p4_HT-100To200_TuneCUETP8M1_13TeV-madgraphMLM-pythia8+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v2+AODSIM
gj-200           "#gamma+jet"                        2300.0               10424189   10424189.0           filefi/044        GJets_DR-0p4_HT-200To400_TuneCUETP8M1_13TeV-madgraphMLM-pythia8+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
gj-400           "#gamma+jet"                        277.4                2476770    2476770.0            filefi/044        GJets_DR-0p4_HT-400To600_TuneCUETP8M1_13TeV-madgraphMLM-pythia8+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
gj-600           "#gamma+jet"                        93.38                2550765    2550765.0            filefi/044        GJets_DR-0p4_HT-600ToInf_TuneCUETP8M1_13TeV-madgraphMLM-pythia8+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
qcd-200          "QCD"                               1735000.0            18718905   18718905.0           filefi/044        QCD_HT200to300_TuneCUETP8M1_13TeV-madgraphMLM-pythia8+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
qcd-300          "QCD"                               366800.0             20278243   20278243.0           filefi/044        QCD_HT300to500_TuneCUETP8M1_13TeV-madgraphMLM-pythia8+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
qcd-500          "QCD"                               29370.0              19664159   19664159.0           filefi/044        QCD_HT500to700_TuneCUETP8M1_13TeV-madgraphMLM-pythia8+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
qcd-700          "QCD"                               6524.0               15356448   15356448.0           filefi/044        QCD_HT700to1000_TuneCUETP8M1_13TeV-madgraphMLM-pythia8+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
qcd-1000         "QCD"                               1064.0               4963895    4963895.0            filefi/044        QCD_HT1000to1500_TuneCUETP8M1_13TeV-madgraphMLM-pythia8+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
wg               "W#gamma"                           510.9                4309734    4148674631.89        filefi/044        WGToLNuG_TuneCUETP8M1_13TeV-amcatnloFXFX-pythia8+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM # GenXSecAnalyzer
zg               "Z#gamma"                           117.864              4451319    1059157384.28        filefi/044        ZGTo2LG_TuneCUETP8M1_13TeV-amcatnloFXFX-pythia8+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
ttg              "t#bar{t}#gamma"                    3.697                4832230    33135977.1929        filefi/044        TTGJets_TuneCUETP8M1_13TeV-amcatnloFXFX-madspin-pythia8+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
znng-130         "Z_{inv}#gamma"                     0.1903               496324     496324.0             filefi/044        ZNuNuGJets_MonoPhoton_PtG-40to130_TuneCUETP8M1_13TeV-madgraph+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM # GenXSecAnalyzer. MCFM 305 (inclusive) = 0.231947
wnlg-130         "W#gamma"                           0.6637               480792     480792.0             filefi/044        WGJets_MonoPhoton_PtG-130_TuneCUETP8M1_13TeV-madgraph+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM # GenXSecAnalyzer
zllg-130         "Z#rightarrowll#gamma"              1.487e-01            491827     491827.0             filefi/044        ZLLGJets_MonoPhoton_PtG-130_TuneCUETP8M1_13TeV-madgraph+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM # GenXSecAnalyzer
tt               "t#bar{t}"                          831.76               42784971   90578361887.9        filefi/044        TTJets_TuneCUETP8M1_13TeV-amcatnloFXFX-pythia8+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
ww               "WW"                                118.7                994416     994431.676433        filefi/044        WW_TuneCUETP8M1_13TeV-pythia8+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
wz               "WZ"                                66.1                 999248     999248.0             filefi/044        WZ_TuneCUETP8M1_13TeV-pythia8+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
zz               "ZZ"                                123.188599475        996944     996944.0             filefi/044        ZZ_TuneCUETP8M1_13TeV-pythia8+RunIISpring16DR80-PUSpring16_80X_mcRun_asymptotic_2016_v3-v1+AODSIM
### ADD MC
add-3-1          "#scale[0.8]{ADD +3d M_{D}=1 TeV}"  0.4084               50000      51004.4614868        filefi/044        ADDmonoPhoton_MD-1_d-3_TuneCUETP8M1_13TeV-pythia8+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
add-3-2          "#scale[0.8]{ADD +3d M_{D}=2 TeV}"  0.05152              50000      50880.8837569        filefi/044        ADDmonoPhoton_MD-2_d-3_TuneCUETP8M1_13TeV-pythia8+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
add-3-3          "#scale[0.8]{ADD +3d M_{D}=3 TeV}"  0.01089              50000      52471.6408701        filefi/044        ADDmonoPhoton_MD-3_d-3_TuneCUETP8M1_13TeV-pythia8+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
add-4-1          "#scale[0.8]{ADD +4d M_{D}=1 TeV}"  0.5932               49441      50232.1660146        filefi/044        ADDmonoPhoton_MD-1_d-4_TuneCUETP8M1_13TeV-pythia8+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
add-4-2          "#scale[0.8]{ADD +4d M_{D}=2 TeV}"  0.0593               50000      52034.1358171        filefi/044        ADDmonoPhoton_MD-2_d-4_TuneCUETP8M1_13TeV-pythia8+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
add-4-3          "#scale[0.8]{ADD +4d M_{D}=3 TeV}"  0.01054              49237      54063.6732314        filefi/044        ADDmonoPhoton_MD-3_d-4_TuneCUETP8M1_13TeV-pythia8+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
add-5-1          "#scale[0.8]{ADD +5d M_{D}=1 TeV}"  0.973                49603      51381.7724788        filefi/044        ADDmonoPhoton_MD-1_d-5_TuneCUETP8M1_13TeV-pythia8+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
add-5-2          "#scale[0.8]{ADD +5d M_{D}=2 TeV}"  0.07069              50000      53012.9812294        filefi/044        ADDmonoPhoton_MD-2_d-5_TuneCUETP8M1_13TeV-pythia8+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
add-5-3          "#scale[0.8]{ADD +5d M_{D}=3 TeV}"  0.01062              50000      56515.3955762        filefi/044        ADDmonoPhoton_MD-3_d-5_TuneCUETP8M1_13TeV-pythia8+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
add-6-1          "#scale[0.8]{ADD +6d M_{D}=1 TeV}"  1.868                50000      54978.9812714        filefi/044        ADDmonoPhoton_MD-1_d-6_TuneCUETP8M1_13TeV-pythia8+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
add-6-2          "#scale[0.8]{ADD +6d M_{D}=2 TeV}"  0.08792              50000      57244.079953         filefi/044        ADDmonoPhoton_MD-2_d-6_TuneCUETP8M1_13TeV-pythia8+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
add-6-3          "#scale[0.8]{ADD +6d M_{D}=3 TeV}"  0.01084              50000      64034.1632991        filefi/044        ADDmonoPhoton_MD-3_d-6_TuneCUETP8M1_13TeV-pythia8+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
add-8-1          "#scale[0.8]{ADD +8d M_{D}=1 TeV}"  11.46                50000      63776.1005852        filefi/044        ADDmonoPhoton_MD-1_d-8_TuneCUETP8M1_13TeV-pythia8+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
add-8-2          "#scale[0.8]{ADD +8d M_{D}=2 TeV}"  0.1676               50000      60634.9686419        filefi/044        ADDmonoPhoton_MD-2_d-8_TuneCUETP8M1_13TeV-pythia8+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
add-8-3          "#scale[0.8]{ADD +8d M_{D}=3 TeV}"  0.01258              49264      70877.4738435        filefi/044        ADDmonoPhoton_MD-3_d-8_TuneCUETP8M1_13TeV-pythia8+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
### Axial MC
dma-10-1         "DMA"                               5.202e-01            49800      49800.0              filefi/043        DarkMatter_MonoPhoton_AV_Mx-1_Mv-10_gDMgQ1_LO_13TeV-madgraph+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
dma-10-10        "DMA"                               2.898e-02            50000      50000.0              filefi/043        DarkMatter_MonoPhoton_AV_Mx-10_Mv-10_gDMgQ1_LO_13TeV-madgraph+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
dma-10-50        "DMA"                               7.734e-03            49200      49200.0              filefi/043        DarkMatter_MonoPhoton_AV_Mx-50_Mv-10_gDMgQ1_LO_13TeV-madgraph+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
dma-10-150       "DMA"                               1.284e-03            49600      49600.0              filefi/043        DarkMatter_MonoPhoton_AV_Mx-150_Mv-10_gDMgQ1_LO_13TeV-madgraph+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
dma-10-500       "DMA"                               3.674e-05            50000      50000.0              filefi/043        DarkMatter_MonoPhoton_AV_Mx-500_Mv-10_gDMgQ1_LO_13TeV-madgraph+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
dma-10-1000      "DMA"                               1.344e-06            49200      49200.0              filefi/043        DarkMatter_MonoPhoton_AV_Mx-1000_Mv-10_gDMgQ1_LO_13TeV-madgraph+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
dma-20-1         "DMA"                               4.870e-01            50000      50000.0              filefi/043        DarkMatter_MonoPhoton_AV_Mx-1_Mv-20_gDMgQ1_LO_13TeV-madgraph+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
dma-50-1         "DMA"                               4.468e-01            50000      50000.0              filefi/043        DarkMatter_MonoPhoton_AV_Mx-1_Mv-50_gDMgQ1_LO_13TeV-madgraph+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
dma-50-10        "DMA"                               3.952e-01            50000      50000.0              filefi/043        DarkMatter_MonoPhoton_AV_Mx-10_Mv-50_gDMgQ1_LO_13TeV-madgraph+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
dma-50-50        "DMA"                               8.656e-03            50000      50000.0              filefi/043        DarkMatter_MonoPhoton_AV_Mx-50_Mv-50_gDMgQ1_LO_13TeV-madgraph+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
dma-95-50        "DMA"                               1.482e-02            50000      50000.0              filefi/043        DarkMatter_MonoPhoton_AV_Mx-50_Mv-95_gDMgQ1_LO_13TeV-madgraph+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
dma-100-1        "DMA"                               3.876e-01            50000      50000.0              filefi/043        DarkMatter_MonoPhoton_AV_Mx-1_Mv-100_gDMgQ1_LO_13TeV-madgraph+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
dma-100-10       "DMA"                               3.776e-01            50000      50000.0              filefi/043        DarkMatter_MonoPhoton_AV_Mx-10_Mv-100_gDMgQ1_LO_13TeV-madgraph+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
dma-200-1        "DMA"                               2.681e-01            50000      50000.0              filefi/043        DarkMatter_MonoPhoton_AV_Mx-1_Mv-200_gDMgQ1_LO_13TeV-madgraph+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
dma-200-50       "DMA"                               2.144e-01            50000      50000.0              filefi/043        DarkMatter_MonoPhoton_AV_Mx-50_Mv-200_gDMgQ1_LO_13TeV-madgraph+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
dma-200-150      "DMA"                               1.800e-03            50000      50000.0              filefi/043        DarkMatter_MonoPhoton_AV_Mx-150_Mv-200_gDMgQ1_LO_13TeV-madgraph+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
dma-295-150      "DMA"                               4.456e-03            50000      50000.0              filefi/043        DarkMatter_MonoPhoton_AV_Mx-150_Mv-295_gDMgQ1_LO_13TeV-madgraph+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
dma-300-1        "DMA"                               1.783e-01            50000      50000.0              filefi/043        DarkMatter_MonoPhoton_AV_Mx-1_Mv-300_gDMgQ1_LO_13TeV-madgraph+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
dma-300-50       "DMA"                               1.631e-01            50000      50000.0              filefi/043        DarkMatter_MonoPhoton_AV_Mx-50_Mv-300_gDMgQ1_LO_13TeV-madgraph+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
dma-500-1        "DMA"                               7.827e-02            46000      46000.0              filefi/043        DarkMatter_MonoPhoton_AV_Mx-1_Mv-500_gDMgQ1_LO_13TeV-madgraph+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
dma-500-150      "DMA"                               5.312e-02            50000      50000.0              filefi/043        DarkMatter_MonoPhoton_AV_Mx-150_Mv-500_gDMgQ1_LO_13TeV-madgraph+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
dma-500-500      "DMA"                               4.725e-05            50000      50000.0              filefi/043        DarkMatter_MonoPhoton_AV_Mx-500_Mv-500_gDMgQ1_LO_13TeV-madgraph+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
dma-995-500      "DMA"                               2.678e-04            50000      50000.0              filefi/043        DarkMatter_MonoPhoton_AV_Mx-500_Mv-995_gDMgQ1_LO_13TeV-madgraph+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
dma-1000-1       "DMA"                               1.465e-02            50000      50000.0              filefi/043        DarkMatter_MonoPhoton_AV_Mx-1_Mv-1000_gDMgQ1_LO_13TeV-madgraph+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
dma-1000-150     "DMA"                               1.349e-02            50000      50000.0              filefi/043        DarkMatter_MonoPhoton_AV_Mx-150_Mv-1000_gDMgQ1_LO_13TeV-madgraph+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
dma-1000-1000    "DMA"                               1.830e-06            50000      50000.0              filefi/043        DarkMatter_MonoPhoton_AV_Mx-1000_Mv-1000_gDMgQ1_LO_13TeV-madgraph+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
dma-1995-1000    "DMA"                               1.649e-05            50000      50000.0              filefi/043        DarkMatter_MonoPhoton_AV_Mx-1000_Mv-1995_gDMgQ1_LO_13TeV-madgraph+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
dma-2000-500     "DMA"                               8.975e-04            50000      50000.0              filefi/043        DarkMatter_MonoPhoton_AV_Mx-500_Mv-2000_gDMgQ1_LO_13TeV-madgraph+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
dma-10000-1      "DMA"                               1.218e-07            50000      50000.0              filefi/043        DarkMatter_MonoPhoton_AV_Mx-1_Mv-10000_gDMgQ1_LO_13TeV-madgraph+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
dma-10000-10     "DMA"                               1.217e-07            50000      50000.0              filefi/043        DarkMatter_MonoPhoton_AV_Mx-10_Mv-10000_gDMgQ1_LO_13TeV-madgraph+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
dma-10000-50     "DMA"                               1.198e-07            49200      49200.0              filefi/043        DarkMatter_MonoPhoton_AV_Mx-50_Mv-10000_gDMgQ1_LO_13TeV-madgraph+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
dma-10000-150    "DMA"                               1.076e-07            49400      49400.0              filefi/043        DarkMatter_MonoPhoton_AV_Mx-150_Mv-10000_gDMgQ1_LO_13TeV-madgraph+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
dma-10000-500    "DMA"                               5.267e-08            50000      50000.0              filefi/043        DarkMatter_MonoPhoton_AV_Mx-500_Mv-10000_gDMgQ1_LO_13TeV-madgraph+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
dma-10000-1000   "DMA"                               1.572e-08            50000      50000.0              filefi/043        DarkMatter_MonoPhoton_AV_Mx-1000_Mv-10000_gDMgQ1_LO_13TeV-madgraph+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
### EFT MC
dmewk-3000-1     "DMEWK"                             1.200e-06            50000      50000.0              filefi/043        DarkMatter_MonoPhoton_EWK_scalar_Mx-1_lambda-3000_LO_13TeV-madgraph+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
dmewk-3000-10    "DMEWK"                             1.198e-06            50000      50000.0              filefi/043        DarkMatter_MonoPhoton_EWK_scalar_Mx-10_lambda-3000_LO_13TeV-madgraph+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
dmewk-3000-50    "DMEWK"                             1.168e-06            50000      50000.0              filefi/043        DarkMatter_MonoPhoton_EWK_scalar_Mx-50_lambda-3000_LO_13TeV-madgraph+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
dmewk-3000-100   "DMEWK"                             1.092e-06            49000      49000.0              filefi/043        DarkMatter_MonoPhoton_EWK_scalar_Mx-100_lambda-3000_LO_13TeV-madgraph+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
dmewk-3000-200   "DMEWK"                             8.836e-07            50000      50000.0              filefi/043        DarkMatter_MonoPhoton_EWK_scalar_Mx-200_lambda-3000_LO_13TeV-madgraph+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
dmewk-3000-400   "DMEWK"                             5.138e-07            49200      49200.0              filefi/043        DarkMatter_MonoPhoton_EWK_scalar_Mx-400_lambda-3000_LO_13TeV-madgraph+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
dmewk-3000-800   "DMEWK"                             1.435e-07            49200      49200.0              filefi/043        DarkMatter_MonoPhoton_EWK_scalar_Mx-800_lambda-3000_LO_13TeV-madgraph+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
dmewk-3000-1300  "DMEWK"                             2.621e-08            50000      50000.0              filefi/043        DarkMatter_MonoPhoton_EWK_scalar_Mx-1300_lambda-3000_LO_13TeV-madgraph+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
### Vector MC
dmv-10-1         "DMV"                               5.114e-01            50000      50000.0              filefi/043        DarkMatter_MonoPhoton_V_Mx-1_Mv-10_gDMgQ1_LO_13TeV-madgraph+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
dmv-10-10        "DMV"                               3.781e-02            50000      50000.0              filefi/043        DarkMatter_MonoPhoton_V_Mx-10_Mv-10_gDMgQ1_LO_13TeV-madgraph+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
dmv-10-50        "DMV"                               1.238e-02            50000      50000.0              filefi/043        DarkMatter_MonoPhoton_V_Mx-50_Mv-10_gDMgQ1_LO_13TeV-madgraph+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
dmv-10-150       "DMV"                               2.668e-03            50000      50000.0              filefi/043        DarkMatter_MonoPhoton_V_Mx-150_Mv-10_gDMgQ1_LO_13TeV-madgraph+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
dmv-10-500       "DMV"                               1.087e-04            50000      50000.0              filefi/043        DarkMatter_MonoPhoton_V_Mx-500_Mv-10_gDMgQ1_LO_13TeV-madgraph+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
dmv-10-1000      "DMV"                               5.262e-06            50000      50000.0              filefi/043        DarkMatter_MonoPhoton_V_Mx-1000_Mv-10_gDMgQ1_LO_13TeV-madgraph+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
dmv-15-10        "DMV"                               4.527e-02            50000      50000.0              filefi/043        DarkMatter_MonoPhoton_V_Mx-10_Mv-15_gDMgQ1_LO_13TeV-madgraph+RunIISpring16DR80-PUSpring16_80X_mcRun2_asymptotic_2016_v3-v1+AODSIM
