109.986 -2.048
137.756 -4.036
179.891 -6.747
218.194 -9.458
263.201 -11.988
295.759 -14.337
336.936 -16.506
378.112 -18.675
412.585 -20.482
459.508 -22.470
501.642 -24.277
538.030 -26.084
582.079 -27.711
620.383 -29.157
659.644 -30.783
699.863 -32.229
738.167 -33.675
780.301 -35.120
820.520 -36.386
859.781 -37.651
899.042 -38.916
938.304 -39.819
981.395 -41.084
