18.602 -3.599
57.509 -1.452
98.498 -3.402
136.559 -5.190
178.538 -7.632
220.507 -9.746
261.507 -12.024
299.567 -13.812
339.587 -15.927
379.602 -17.877
420.580 -19.500
460.590 -21.287
498.629 -22.419
539.607 -24.041
579.659 -27.140
617.661 -27.124
662.511 -27.925
698.612 -29.386
739.558 -30.025
780.563 -32.467
818.592 -33.271
857.584 -33.747
899.510 -34.550
941.490 -36.991
977.548 -37.140
